,Member_number,Date,itemDescription,Sales,Year
2224,2960,2014-10-27,fruit/vegetable juice,13.26,2014
2225,2960,2015-12-19,domestic eggs,2.21,2015
2226,2960,2015-08-31,frozen vegetables,2.27,2015
2227,4574,2015-03-10,frozen vegetables,13.62,2015
2228,4574,2015-11-30,frankfurter,10.44,2015
2229,4574,2015-11-27,bottled beer,30.0,2015
2230,4574,2015-11-30,sausage,22.35,2015
2231,4574,2014-01-05,seasonal products,8.0,2014
2232,4574,2014-11-22,mayonnaise,25.0,2014
2233,4574,2014-04-18,soft cheese,41.93,2014
2234,4574,2015-03-10,pastry,10.17,2015
2235,4574,2015-11-30,margarine,6.779999999999999,2015
2236,4574,2015-11-27,whole milk,21.6,2015
2237,4574,2015-11-30,rolls/buns,3.6,2015
2238,4574,2014-01-05,other vegetables,4.6,2014
2239,4574,2014-11-22,bottled beer,40.0,2014
2240,4574,2014-04-18,yogurt,9.2,2014
2241,4574,2014-11-22,rolls/buns,2.4,2014
2242,4574,2014-04-18,pastry,3.39,2014
2243,4574,2015-11-30,bottled beer,20.0,2015
2244,4574,2015-11-30,mustard,10.5,2015
2245,4574,2014-01-05,bottled water,1.26,2014
2246,4574,2014-11-22,specialty fat,11.9,2014
2247,4574,2014-04-18,instant coffee,30.0,2014
2248,1275,2015-04-06,curd,2.1,2015
2249,1275,2015-10-18,white bread,9.0,2015
2250,1275,2015-07-16,other vegetables,9.2,2015
2251,1275,2015-02-17,sausage,26.82,2015
2252,1275,2015-07-05,root vegetables,14.95,2015
2253,1275,2015-11-04,salt,11.0,2015
2254,1275,2014-10-06,citrus fruit,3.2,2014
2255,1275,2014-06-19,ice cream,14.25,2014
2256,1275,2014-01-18,frozen potato products,4.38,2014
2257,1275,2015-04-06,hygiene articles,20.0,2015
2258,1275,2015-10-18,specialty chocolate,7.2,2015
2259,1275,2015-07-16,whole milk,12.96,2015
2260,1275,2015-02-17,onions,15.06,2015
2261,1275,2015-07-05,butter,3.18,2015
2262,1275,2015-11-04,citrus fruit,4.800000000000001,2015
2263,1275,2014-10-06,pastry,13.56,2014
2264,1275,2014-06-19,butter,19.08,2014
2265,1275,2014-01-18,domestic eggs,4.42,2014
2266,1275,2014-06-11,rolls/buns,7.199999999999999,2014
2267,1275,2014-01-18,shopping bags,35.7,2014
2268,1275,2015-07-05,dessert,10.22,2015
2269,1275,2015-02-17,mustard,14.7,2015
2270,1275,2014-01-18,butter milk,12.2,2014
2271,1275,2014-06-11,dental care,2.0,2014
2272,4877,2015-02-28,meat,40.0,2015
2273,4877,2015-06-11,whole milk,25.92,2015
2274,4877,2015-06-20,root vegetables,8.97,2015
2275,4877,2015-06-20,sausage,26.82,2015
2276,4877,2015-06-14,sausage,22.35,2015
2277,4877,2015-06-11,ham,8.16,2015
2278,4877,2014-08-27,root vegetables,8.97,2014
2279,4877,2014-05-19,bottled beer,60.0,2014
2280,4877,2015-06-20,brown bread,22.4,2015
2281,4877,2015-02-28,bottled water,1.26,2015
2282,4877,2015-06-11,other vegetables,18.4,2015
2283,4877,2015-06-20,UHT-milk,8.0,2015
2284,4877,2015-06-20,sliced cheese,17.8,2015
2285,4877,2015-06-14,domestic eggs,2.21,2015
2286,4877,2015-06-11,rum,50.0,2015
2287,4877,2014-08-27,shopping bags,83.3,2014
2288,4877,2014-05-19,canned vegetables,43.8,2014
2289,4877,2015-06-20,frozen vegetables,2.27,2015
2290,4877,2014-08-27,salty snack,15.0,2014
2291,4877,2015-06-11,canned beer,2.85,2015
2292,4877,2015-06-20,white bread,7.5,2015
2293,3957,2015-02-15,whole milk,12.96,2015
2294,3957,2015-05-15,frankfurter,20.88,2015
2295,3957,2015-05-15,frankfurter,26.1,2015
2296,3957,2015-05-15,beef,40.46,2015
2297,3957,2015-05-15,domestic eggs,11.05,2015
2298,3957,2014-07-29,chicken,25.92,2014
2299,3957,2014-03-10,rolls/buns,2.4,2014
2300,3957,2014-07-19,canned vegetables,21.9,2014
2301,3957,2014-07-20,tropical fruit,6.36,2014
2302,3957,2015-02-15,frozen potato products,8.76,2015
2303,3957,2015-05-15,hard cheese,23.6,2015
2304,3957,2015-05-15,processed cheese,32.2,2015
2305,3957,2015-05-15,curd,10.5,2015
2306,3957,2015-05-15,shopping bags,71.4,2015
2307,3957,2014-07-29,bottled water,1.26,2014
2308,3957,2014-03-10,bottled water,5.04,2014
2309,3957,2014-07-19,root vegetables,20.93,2014
2310,3957,2014-07-20,curd,10.5,2014
2311,3957,2014-07-19,cake bar,13.2,2014
2312,3957,2014-01-09,salty snack,21.0,2014
2313,3957,2014-07-20,salt,15.400000000000002,2014
2314,3957,2015-02-15,fruit/vegetable juice,13.26,2015
2315,3957,2014-07-20,bottled water,2.52,2014
2316,3957,2014-01-09,newspapers,1.0,2014
2317,2234,2015-12-24,frankfurter,10.44,2015
2318,2234,2015-07-15,citrus fruit,9.6,2015
2319,2234,2015-07-29,canned beer,2.85,2015
2320,2234,2015-12-23,pork,2.79,2015
2321,2234,2015-02-27,sausage,26.82,2015
2322,2234,2015-07-29,sausage,8.94,2015
2323,2234,2015-12-23,whole milk,4.32,2015
2324,2234,2015-07-29,pork,19.53,2015
2325,2234,2014-04-13,newspapers,6.0,2014
2326,2234,2015-12-24,liquor (appetizer),12.0,2015
2327,2234,2015-07-15,beverages,5.15,2015
2328,2234,2015-07-29,whipped/sour cream,5.699999999999999,2015
2329,2234,2015-12-23,waffles,8.4,2015
2330,2234,2015-02-27,root vegetables,8.97,2015
2331,2234,2015-07-29,margarine,2.26,2015
2332,2234,2015-12-23,whole milk,17.28,2015
2333,2234,2015-07-29,pickled vegetables,5.04,2015
2334,2234,2014-04-13,pastry,23.73,2014
2335,2234,2015-07-29,pastry,23.73,2015
2336,2234,2015-12-24,red/blush wine,15.6,2015
2337,2234,2015-12-23,sugar,3.2,2015
2338,3732,2015-11-29,berries,6.91,2015
2339,3732,2015-07-18,nuts/prunes,3.0,2015
2340,3732,2015-01-26,pip fruit,5.12,2015
2341,3732,2015-06-12,chicken,17.28,2015
2342,3732,2015-01-26,berries,20.73,2015
2343,3732,2014-01-18,ice cream,33.25,2014
2344,3732,2014-03-27,ham,16.32,2014
2345,3732,2014-07-14,butter,19.08,2014
2346,3732,2015-07-18,root vegetables,20.93,2015
2347,3732,2015-11-29,oil,13.2,2015
2348,3732,2015-07-18,white wine,98.0,2015
2349,3732,2015-01-26,white wine,70.0,2015
2350,3732,2015-06-12,salty snack,12.0,2015
2351,3732,2015-01-26,other vegetables,32.2,2015
2352,3732,2014-01-18,fruit/vegetable juice,4.42,2014
2353,3732,2014-03-27,whole milk,25.92,2014
2354,3732,2014-07-14,shopping bags,71.4,2014
2355,3732,2015-07-18,pastry,3.39,2015
2356,3732,2015-11-29,cat food,44.0,2015
2357,3732,2015-06-12,yogurt,6.9,2015
2358,3732,2014-07-14,newspapers,6.0,2014
2359,4831,2015-02-27,rolls/buns,8.4,2015
2360,4831,2015-11-13,whole milk,30.24,2015
2361,4831,2015-12-04,brown bread,6.4,2015
2362,4831,2015-06-04,whole milk,30.24,2015
2363,4831,2015-02-19,rolls/buns,7.199999999999999,2015
2364,4831,2015-12-04,frozen meals,16.0,2015
2365,4831,2015-06-04,sausage,31.29,2015
2366,4831,2015-11-13,beef,40.46,2015
2367,4831,2015-11-13,tropical fruit,4.7700000000000005,2015
2368,4831,2015-11-13,tropical fruit,9.54,2015
2369,4831,2015-02-19,yogurt,2.3,2015
2370,4831,2014-08-16,root vegetables,14.95,2014
2371,4831,2014-07-29,misc. beverages,22.0,2014
2372,4831,2015-02-27,pastry,23.73,2015
2373,4831,2015-11-13,whole milk,8.64,2015
2374,4831,2015-12-04,herbs,21.0,2015
2375,4831,2015-06-04,yogurt,13.8,2015
2376,4831,2015-02-19,frozen vegetables,4.54,2015
2377,4831,2015-12-04,whole milk,17.28,2015
2378,4831,2015-06-04,other vegetables,9.2,2015
2379,4831,2015-11-13,domestic eggs,13.26,2015
2380,4831,2015-11-13,coffee,10.8,2015
2381,4831,2015-11-13,other vegetables,4.6,2015
2382,4831,2015-02-19,white wine,56.0,2015
2383,4831,2014-08-16,bottled beer,50.0,2014
2384,4831,2014-07-29,rolls/buns,8.4,2014
2385,4831,2015-12-04,hard cheese,35.400000000000006,2015
2386,4831,2015-06-04,misc. beverages,33.0,2015
2387,2855,2015-08-11,sausage,31.29,2015
2388,2855,2015-05-08,canned beer,5.7,2015
2389,2855,2015-09-09,other vegetables,4.6,2015
2390,2855,2015-03-02,sausage,8.94,2015
2391,2855,2015-05-08,organic products,19.950000000000003,2015
2392,2855,2015-03-02,frankfurter,20.88,2015
2393,2855,2014-01-17,yogurt,16.099999999999998,2014
2394,2855,2014-05-25,tropical fruit,11.13,2014
2395,2855,2014-06-13,whole milk,21.6,2014
2396,2855,2014-07-11,rolls/buns,6.0,2014
2397,2855,2015-08-11,soda,25.200000000000003,2015
2398,2855,2015-05-08,whole milk,30.24,2015
2399,2855,2015-09-09,soda,16.8,2015
2400,2855,2015-03-02,herbs,6.0,2015
2401,2855,2015-05-08,frozen dessert,32.9,2015
2402,2855,2015-03-02,rice,4.5,2015
2403,2855,2014-01-17,coffee,8.100000000000001,2014
2404,2855,2014-05-25,UHT-milk,24.0,2014
2405,2855,2014-06-13,cat food,44.0,2014
2406,2855,2014-07-11,hygiene articles,20.0,2014
2407,2855,2014-06-13,processed cheese,13.8,2014
2408,2855,2015-05-08,misc. beverages,22.0,2015
2409,2855,2014-06-13,rolls/buns,3.6,2014
2410,4137,2015-12-26,chicken,17.28,2015
2411,4137,2015-07-03,citrus fruit,9.6,2015
2412,4137,2015-07-03,hamburger meat,4.9,2015
2413,4137,2014-12-15,salty snack,3.0,2014
2414,4137,2014-08-17,onions,15.06,2014
2415,4137,2014-07-23,pork,13.95,2014
2416,4137,2014-09-14,other vegetables,13.8,2014
2417,4137,2014-06-25,hamburger meat,9.8,2014
2418,4137,2015-12-26,dessert,1.46,2015
2419,4137,2015-07-03,tea,24.5,2015
2420,4137,2015-07-03,root vegetables,2.99,2015
2421,4137,2014-12-15,soda,21.0,2014
2422,4137,2014-08-17,pastry,16.95,2014
2423,4137,2014-07-23,canned fish,5.6,2014
2424,4137,2014-09-14,napkins,19.68,2014
2425,4137,2014-06-25,domestic eggs,13.26,2014
2426,4137,2014-12-09,shopping bags,11.9,2014
2427,4137,2014-12-21,fruit/vegetable juice,8.84,2014
2428,4137,2014-07-23,zwieback,15.0,2014
2429,4137,2014-08-17,shopping bags,47.6,2014
2430,4137,2015-07-03,sugar,1.6,2015
2431,4137,2015-07-03,shopping bags,59.5,2015
2432,4137,2014-12-15,oil,9.9,2014
2433,4137,2014-07-23,frozen vegetables,2.27,2014
2434,4137,2014-12-09,curd,12.6,2014
2435,4137,2014-12-21,fruit/vegetable juice,6.63,2014
2436,3248,2015-01-14,chicken,30.24,2015
2437,3248,2015-06-19,citrus fruit,4.800000000000001,2015
2438,3248,2014-07-04,hamburger meat,9.8,2014
2439,3248,2014-06-02,pork,13.95,2014
2440,3248,2014-04-16,UHT-milk,8.0,2014
2441,3248,2014-05-13,liquor,47.6,2014
2442,3248,2014-09-11,soda,21.0,2014
2443,3248,2014-10-25,soups,6.96,2014
2444,3248,2014-10-16,tropical fruit,9.54,2014
2445,3248,2015-01-14,root vegetables,17.94,2015
2446,3248,2015-06-19,pork,8.370000000000001,2015
2447,3248,2014-07-04,spread cheese,15.0,2014
2448,3248,2014-06-02,whole milk,30.24,2014
2449,3248,2014-04-16,processed cheese,9.2,2014
2450,3248,2014-05-13,chicken,30.24,2014
2451,3248,2014-09-11,shopping bags,47.6,2014
2452,3248,2014-10-25,white bread,3.0,2014
2453,3248,2014-10-16,other vegetables,32.2,2014
2454,3248,2014-08-13,other vegetables,13.8,2014
2455,3248,2014-10-25,other vegetables,9.2,2014
2456,3248,2014-08-13,flour,3.04,2014
2457,3266,2015-08-19,canned beer,5.7,2015
2458,3266,2015-10-25,hamburger meat,19.6,2015
2459,3266,2015-10-25,sausage,17.88,2015
2460,3266,2015-10-25,frankfurter,31.32,2015
2461,3266,2015-10-25,soda,25.200000000000003,2015
2462,3266,2014-10-30,UHT-milk,24.0,2014
2463,3266,2014-06-09,brown bread,12.8,2014
2464,3266,2014-12-14,pork,2.79,2014
2465,3266,2014-07-10,other vegetables,32.2,2014
2466,3266,2014-07-16,bottled beer,70.0,2014
2467,3266,2015-08-19,domestic eggs,8.84,2015
2468,3266,2015-10-25,root vegetables,5.98,2015
2469,3266,2015-10-25,coffee,8.100000000000001,2015
2470,3266,2015-10-25,chewing gum,4.0,2015
2471,3266,2015-10-25,pastry,23.73,2015
2472,3266,2014-10-30,rolls/buns,6.0,2014
2473,3266,2014-06-09,misc. beverages,5.5,2014
2474,3266,2014-12-14,semi-finished bread,15.0,2014
2475,3266,2014-07-10,margarine,15.82,2014
2476,3266,2014-07-16,soda,8.4,2014
2477,3266,2014-07-10,soda,8.4,2014
2478,3266,2014-07-10,salty snack,12.0,2014
2479,3082,2015-09-25,brown bread,19.200000000000003,2015
2480,3082,2015-05-22,curd,8.4,2015
2481,3082,2015-02-20,canned beer,8.55,2015
2482,3082,2015-10-04,root vegetables,14.95,2015
2483,3082,2015-02-20,yogurt,9.2,2015
2484,3082,2014-04-08,frankfurter,31.32,2014
2485,3082,2014-07-22,canned beer,14.25,2014
2486,3082,2014-07-09,tropical fruit,9.54,2014
2487,3082,2014-07-07,pip fruit,3.84,2014
2488,3082,2014-10-11,soda,4.2,2014
2489,3082,2014-05-21,whole milk,17.28,2014
2490,3082,2015-09-25,packaged fruit/vegetables,7.32,2015
2491,3082,2015-05-22,whole milk,17.28,2015
2492,3082,2015-02-20,tropical fruit,6.36,2015
2493,3082,2015-10-04,pip fruit,8.96,2015
2494,3082,2015-02-20,whole milk,4.32,2015
2495,3082,2014-04-08,brown bread,16.0,2014
2496,3082,2014-07-22,domestic eggs,11.05,2014
2497,3082,2014-07-09,tropical fruit,1.59,2014
2498,3082,2014-07-07,canned vegetables,21.9,2014
2499,3082,2014-10-11,frozen dessert,4.7,2014
2500,3082,2014-05-21,fruit/vegetable juice,13.26,2014
2501,3082,2015-05-22,bottled water,2.52,2015
2502,3082,2014-10-11,pickled vegetables,6.3,2014
2503,3082,2014-07-07,cling film/bags,73.92,2014
2504,3082,2014-07-22,whole milk,21.6,2014
2505,2736,2015-02-03,whole milk,30.24,2015
2506,2736,2015-07-17,meat,20.0,2015
2507,2736,2015-12-26,soda,8.4,2015
2508,2736,2015-05-25,pork,5.58,2015
2509,2736,2015-02-03,sugar,9.6,2015
2510,2736,2015-02-03,whole milk,4.32,2015
2511,2736,2014-10-14,UHT-milk,16.0,2014
2512,2736,2014-05-13,tropical fruit,1.59,2014
2513,2736,2014-10-06,turkey,20.0,2014
2514,2736,2015-02-03,onions,7.529999999999999,2015
2515,2736,2015-07-17,beef,17.34,2015
2516,2736,2015-12-26,butter milk,12.2,2015
2517,2736,2015-05-25,soda,25.200000000000003,2015
2518,2736,2015-02-03,processed cheese,13.8,2015
2519,2736,2015-02-03,pip fruit,2.56,2015
2520,2736,2014-10-14,margarine,4.52,2014
2521,2736,2014-05-13,napkins,19.68,2014
2522,2736,2014-10-06,semi-finished bread,7.5,2014
2523,2736,2015-05-25,soda,4.2,2015
2524,2736,2014-05-13,frozen vegetables,2.27,2014
2525,2736,2015-02-03,whole milk,17.28,2015
2526,2736,2014-05-13,pastry,3.39,2014
2527,2736,2015-07-17,curd,14.7,2015
2528,3046,2015-11-18,whole milk,21.6,2015
2529,3046,2015-03-31,sausage,26.82,2015
2530,3046,2015-09-01,sausage,8.94,2015
2531,3046,2015-11-18,hamburger meat,9.8,2015
2532,3046,2015-03-31,sausage,8.94,2015
2533,3046,2015-11-18,pip fruit,3.84,2015
2534,3046,2015-03-31,chicken,12.96,2015
2535,3046,2015-03-31,chewing gum,1.0,2015
2536,3046,2014-03-04,curd,8.4,2014
2537,3046,2014-08-22,citrus fruit,1.6,2014
2538,3046,2014-02-28,onions,5.02,2014
2539,3046,2015-11-18,curd,10.5,2015
2540,3046,2015-03-31,newspapers,1.0,2015
2541,3046,2015-09-01,whole milk,12.96,2015
2542,3046,2015-11-18,margarine,2.26,2015
2543,3046,2015-03-31,bottled water,8.82,2015
2544,3046,2015-11-18,instant coffee,10.0,2015
2545,3046,2015-03-31,pastry,6.78,2015
2546,3046,2015-03-31,yogurt,6.9,2015
2547,3046,2014-03-04,whipped/sour cream,9.5,2014
2548,3046,2014-08-22,frozen vegetables,11.35,2014
2549,3046,2014-02-28,soda,12.6,2014
2550,3046,2015-11-18,misc. beverages,22.0,2015
2551,1948,2015-08-25,whole milk,8.64,2015
2552,1948,2015-06-05,baking powder,55.23,2015
2553,1948,2015-08-25,frankfurter,10.44,2015
2554,1948,2015-08-25,yogurt,11.5,2015
2555,1948,2014-05-31,citrus fruit,9.6,2014
2556,1948,2014-09-23,whole milk,4.32,2014
2557,1948,2014-04-01,other vegetables,27.6,2014
2558,1948,2014-02-11,bottled water,6.3,2014
2559,1948,2015-06-05,pet care,50.0,2015
2560,1948,2015-08-25,pip fruit,7.68,2015
2561,1948,2015-06-05,yogurt,9.2,2015
2562,1948,2015-08-25,dessert,10.22,2015
2563,1948,2015-08-25,soda,16.8,2015
2564,1948,2014-05-31,yogurt,11.5,2014
2565,1948,2014-09-23,whole milk,8.64,2014
2566,1948,2014-04-01,other vegetables,13.8,2014
2567,1948,2014-02-11,hamburger meat,9.8,2014
2568,1948,2015-06-05,frozen vegetables,4.54,2015
2569,1948,2014-09-23,herbs,9.0,2014
2570,1948,2015-08-25,margarine,15.82,2015
2571,1948,2014-05-31,UHT-milk,32.0,2014
2572,1948,2014-02-11,pastry,20.34,2014
2573,4585,2015-09-28,sausage,31.29,2015
2574,4585,2015-07-16,oil,23.1,2015
2575,4585,2015-01-05,other vegetables,18.4,2015
2576,4585,2015-07-16,whipped/sour cream,9.5,2015
2577,4585,2015-01-05,beef,11.56,2015
2578,4585,2015-09-28,pork,13.95,2015
2579,4585,2015-09-28,butter milk,12.2,2015
2580,4585,2014-05-18,shopping bags,35.7,2014
2581,4585,2015-09-28,canned beer,2.85,2015
2582,4585,2015-07-16,specialty cheese,7.3,2015
2583,4585,2015-01-05,tropical fruit,6.36,2015
2584,4585,2015-07-16,soda,25.200000000000003,2015
2585,4585,2015-01-05,brown bread,22.4,2015
2586,4585,2015-09-28,whole milk,17.28,2015
2587,4585,2015-09-28,yogurt,11.5,2015
2588,4585,2014-05-18,domestic eggs,6.63,2014
2589,4585,2014-05-17,yogurt,4.6,2014
2590,4585,2015-07-16,beverages,2.06,2015
2591,4585,2015-01-05,cat food,22.0,2015
2592,4585,2015-09-28,rolls/buns,2.4,2015
2593,4585,2014-05-17,pastry,20.34,2014
2594,1353,2015-09-02,pork,2.79,2015
2595,1353,2015-01-21,meat,20.0,2015
2596,1353,2015-09-02,beef,5.78,2015
2597,1353,2015-09-02,beef,23.12,2015
2598,1353,2014-12-27,cooking chocolate,29.880000000000003,2014
2599,1353,2014-12-09,rolls/buns,6.0,2014
2600,1353,2014-06-25,other vegetables,23.0,2014
2601,1353,2015-01-21,butter milk,9.76,2015
2602,1353,2015-09-02,bottled water,3.78,2015
2603,1353,2015-01-21,tropical fruit,1.59,2015
2604,1353,2015-09-02,salty snack,12.0,2015
2605,1353,2015-09-02,flour,10.64,2015
2606,1353,2014-12-27,chewing gum,1.0,2014
2607,1353,2014-12-09,baking powder,7.89,2014
2608,1353,2014-06-25,root vegetables,8.97,2014
2609,1353,2015-01-21,specialty bar,37.0,2015
2610,1353,2014-12-22,whipped/sour cream,7.6,2014
2611,1353,2015-09-02,instant coffee,70.0,2015
2612,1353,2015-01-21,newspapers,4.0,2015
2613,1353,2015-01-21,rolls/buns,1.2,2015
2614,1353,2014-12-22,bottled water,6.3,2014
2615,3247,2015-01-13,UHT-milk,32.0,2015
2616,3247,2015-01-11,cat food,22.0,2015
2617,3247,2015-01-13,root vegetables,20.93,2015
2618,3247,2015-01-13,rolls/buns,7.199999999999999,2015
2619,3247,2014-03-09,pip fruit,8.96,2014
2620,3247,2014-09-03,rice,9.0,2014
2621,3247,2014-09-08,root vegetables,17.94,2014
2622,3247,2014-09-24,fruit/vegetable juice,13.26,2014
2623,3247,2014-09-27,whole milk,30.24,2014
2624,3247,2015-01-11,canned beer,5.7,2015
2625,3247,2015-01-13,rolls/buns,8.4,2015
2626,3247,2015-01-11,sliced cheese,17.8,2015
2627,3247,2015-01-13,spread cheese,25.0,2015
2628,3247,2015-01-13,misc. beverages,27.5,2015
2629,3247,2014-03-09,candy,15.400000000000002,2014
2630,3247,2014-09-03,coffee,2.7,2014
2631,3247,2014-09-08,pastry,16.95,2014
2632,3247,2014-09-24,frozen vegetables,2.27,2014
2633,3247,2014-09-27,yogurt,11.5,2014
2634,3247,2015-01-11,dishes,32.099999999999994,2015
2635,3247,2014-09-08,other vegetables,23.0,2014
2636,3247,2015-01-13,sugar,8.0,2015
2637,3247,2015-01-11,zwieback,5.0,2015
2638,3247,2014-09-08,rolls/buns,1.2,2014
2639,2433,2015-08-23,frankfurter,31.32,2015
2640,2433,2015-03-14,soda,29.4,2015
2641,2433,2015-12-27,frankfurter,31.32,2015
2642,2433,2015-06-21,specialty cheese,7.3,2015
2643,2433,2015-10-19,bottled water,2.52,2015
2644,2433,2015-07-31,soda,8.4,2015
2645,2433,2015-08-23,beverages,1.03,2015
2646,2433,2015-03-14,beef,11.56,2015
2647,2433,2015-08-23,beef,5.78,2015
2648,2433,2015-03-14,beef,11.56,2015
2649,2433,2015-10-19,onions,7.529999999999999,2015
2650,2433,2015-08-23,whole milk,8.64,2015
2651,2433,2015-03-14,rolls/buns,6.0,2015
2652,2433,2014-08-04,pip fruit,1.28,2014
2653,2433,2015-08-23,other vegetables,4.6,2015
2654,2433,2015-03-14,shopping bags,11.9,2015
2655,2433,2015-12-27,berries,27.64,2015
2656,2433,2015-06-21,other vegetables,13.8,2015
2657,2433,2015-10-19,root vegetables,8.97,2015
2658,2433,2015-07-31,whole milk,30.24,2015
2659,2433,2015-08-23,rolls/buns,1.2,2015
2660,2433,2015-03-14,chocolate,25.45,2015
2661,2433,2015-08-23,softener,35.0,2015
2662,2433,2015-03-14,processed cheese,4.6,2015
2663,2433,2015-10-19,grapes,2.44,2015
2664,2433,2015-08-23,vinegar,3.64,2015
2665,2433,2015-03-14,brown bread,16.0,2015
2666,2433,2014-08-04,bottled beer,70.0,2014
2667,2433,2014-08-04,margarine,6.779999999999999,2014
2668,2433,2015-08-23,white bread,9.0,2015
2669,2433,2015-03-14,dessert,4.38,2015
2670,3691,2015-08-08,frankfurter,20.88,2015
2671,3691,2015-08-24,sausage,4.47,2015
2672,3691,2015-12-02,yogurt,13.8,2015
2673,3691,2015-05-02,canned beer,19.95,2015
2674,3691,2015-08-08,bottled water,2.52,2015
2675,3691,2015-08-08,shopping bags,59.5,2015
2676,3691,2015-08-24,root vegetables,5.98,2015
2677,3691,2015-12-02,coffee,16.200000000000003,2015
2678,3691,2015-05-02,berries,41.46,2015
2679,3691,2015-08-08,finished products,10.66,2015
2680,3691,2014-02-24,berries,13.82,2014
2681,3691,2015-08-08,yogurt,16.099999999999998,2015
2682,3691,2015-08-24,brown bread,3.2,2015
2683,3691,2015-12-02,candy,2.2,2015
2684,3691,2015-05-02,butter,15.9,2015
2685,3691,2015-08-08,newspapers,2.0,2015
2686,3691,2015-08-08,tropical fruit,4.7700000000000005,2015
2687,3691,2015-08-24,soda,29.4,2015
2688,3691,2015-12-02,candles,13.93,2015
2689,3691,2015-05-02,baking powder,7.89,2015
2690,3691,2015-08-08,liquor (appetizer),60.0,2015
2691,3691,2014-02-24,bottled beer,20.0,2014
2692,3691,2015-08-08,dog food,40.0,2015
2693,1407,2015-04-29,root vegetables,20.93,2015
2694,1407,2015-07-29,white wine,84.0,2015
2695,1407,2015-06-26,beef,23.12,2015
2696,1407,2015-07-29,ham,19.040000000000003,2015
2697,1407,2015-04-29,frankfurter,31.32,2015
2698,1407,2015-04-29,frankfurter,31.32,2015
2699,1407,2015-04-29,fruit/vegetable juice,6.63,2015
2700,1407,2014-03-11,whole milk,30.24,2014
2701,1407,2014-10-09,white bread,9.0,2014
2702,1407,2014-07-15,frozen vegetables,4.54,2014
2703,1407,2015-04-29,bottled water,6.3,2015
2704,1407,2015-07-29,whole milk,21.6,2015
2705,1407,2015-06-26,citrus fruit,11.2,2015
2706,1407,2015-07-29,coffee,18.9,2015
2707,1407,2015-04-29,rolls/buns,6.0,2015
2708,1407,2015-04-29,detergent,0.66,2015
2709,1407,2015-04-29,bottled beer,40.0,2015
2710,1407,2014-03-11,butter,22.26,2014
2711,1407,2014-10-09,domestic eggs,2.21,2014
2712,1407,2014-07-15,pasta,2.8,2014
2713,1407,2015-06-26,pastry,13.56,2015
2714,1407,2015-07-29,bottled water,5.04,2015
2715,1407,2015-04-29,male cosmetics,40.0,2015
2716,1595,2015-05-10,liver loaf,27.0,2015
2717,1595,2015-06-20,finished products,31.98,2015
2718,1595,2015-11-04,pip fruit,6.4,2015
2719,1595,2015-05-10,hamburger meat,29.4,2015
2720,1595,2015-05-10,sausage,26.82,2015
2721,1595,2015-05-10,whole milk,12.96,2015
2722,1595,2014-07-17,bottled beer,10.0,2014
2723,1595,2014-06-27,beef,11.56,2014
2724,1595,2014-01-26,other vegetables,23.0,2014
2725,1595,2014-09-11,bottled beer,60.0,2014
2726,1595,2015-05-10,whipped/sour cream,5.699999999999999,2015
2727,1595,2015-06-20,whole milk,4.32,2015
2728,1595,2015-11-04,soda,21.0,2015
2729,1595,2015-05-10,other vegetables,32.2,2015
2730,1595,2015-05-10,white bread,10.5,2015
2731,1595,2015-05-10,whole milk,21.6,2015
2732,1595,2014-07-17,rolls/buns,6.0,2014
2733,1595,2014-06-27,newspapers,4.0,2014
2734,1595,2014-01-26,yogurt,9.2,2014
2735,1595,2014-09-11,nut snack,2.0,2014
2736,1595,2015-05-10,rolls/buns,7.199999999999999,2015
2737,1595,2014-07-17,whole milk,30.24,2014
2738,1265,2015-07-03,cream cheese ,6.0,2015
2739,1265,2015-09-29,shopping bags,71.4,2015
2740,1265,2015-04-13,pork,5.58,2015
2741,1265,2015-03-10,pork,13.95,2015
2742,1265,2015-01-19,hamburger meat,14.7,2015
2743,1265,2015-07-03,pip fruit,1.28,2015
2744,1265,2015-07-03,citrus fruit,3.2,2015
2745,1265,2015-07-03,chicken,8.64,2015
2746,1265,2014-05-12,UHT-milk,48.0,2014
2747,1265,2014-01-02,other vegetables,27.6,2014
2748,1265,2015-07-03,other vegetables,9.2,2015
2749,1265,2015-09-29,tropical fruit,3.18,2015
2750,1265,2015-04-13,yogurt,6.9,2015
2751,1265,2015-03-10,brown bread,6.4,2015
2752,1265,2015-01-19,other vegetables,9.2,2015
2753,1265,2015-07-03,curd,8.4,2015
2754,1265,2015-07-03,specialty chocolate,5.4,2015
2755,1265,2015-07-03,pastry,20.34,2015
2756,1265,2014-05-12,canned fish,28.0,2014
2757,1265,2014-01-02,whole milk,4.32,2014
2758,1265,2015-01-19,domestic eggs,4.42,2015
2759,1265,2014-05-12,root vegetables,14.95,2014
2760,1265,2015-09-29,red/blush wine,15.6,2015
2761,1265,2014-05-12,waffles,4.8,2014
2762,1265,2014-01-02,soda,21.0,2014
2763,2779,2015-10-17,whole milk,4.32,2015
2764,2779,2015-01-12,whole milk,30.24,2015
2765,2779,2015-12-27,meat,40.0,2015
2766,2779,2015-10-17,whole milk,30.24,2015
2767,2779,2015-10-17,whole milk,30.24,2015
2768,2779,2015-12-27,sausage,26.82,2015
2769,2779,2015-10-17,yogurt,4.6,2015
2770,2779,2014-11-22,dessert,7.3,2014
