,Member_number,Date,itemDescription,Sales,Year
556,4273,2015-06-14,other vegetables,13.799999999999999,2015
557,4565,2015-12-30,canned beer,14.25,2015
558,2504,2015-08-14,curd,6.300000000000001,2015
559,4127,2015-10-23,butter,19.080000000000002,2015
560,2690,2015-01-04,other vegetables,18.4,2015
561,4129,2015-09-22,whole milk,17.28,2015
562,4511,2015-06-29,beef,23.12,2015
563,1602,2015-04-08,sausage,13.41,2015
564,4369,2015-01-02,soda,12.600000000000001,2015
565,1302,2015-09-29,fruit/vegetable juice,6.63,2015
566,3326,2015-04-30,rolls/buns,4.8,2015
567,2066,2015-05-21,pip fruit,1.28,2015
568,3483,2015-01-15,frozen vegetables,2.27,2015
569,2840,2015-12-02,beverages,7.21,2015
570,1807,2015-05-18,hamburger meat,14.700000000000001,2015
571,2067,2015-12-08,root vegetables,11.96,2015
572,3783,2015-02-17,canned beer,11.4,2015
573,2884,2015-04-01,frozen vegetables,15.89,2015
574,2908,2015-03-15,canned beer,11.4,2015
575,1330,2015-10-07,newspapers,7.0,2015
576,2293,2015-08-05,rolls/buns,3.5999999999999996,2015
577,3718,2015-05-20,hamburger meat,9.8,2015
578,4338,2015-01-25,pip fruit,6.4,2015
579,3486,2015-08-11,canned beer,2.85,2015
580,3635,2015-04-09,grapes,2.44,2015
581,2857,2015-02-18,root vegetables,2.99,2015
582,3684,2015-08-13,citrus fruit,8.0,2015
583,3120,2015-10-20,cling film/bags,36.96,2015
584,3872,2015-03-19,frankfurter,20.88,2015
585,2777,2015-07-04,whole milk,25.92,2015
586,2702,2015-05-27,pork,11.16,2015
587,4796,2015-06-29,chicken,30.240000000000002,2015
588,1564,2015-10-23,sausage,13.41,2015
589,2740,2015-02-07,specialty bar,74.0,2015
590,1833,2015-04-13,whipped/sour cream,5.699999999999999,2015
591,1757,2015-12-23,root vegetables,14.950000000000001,2015
592,2975,2015-10-24,rolls/buns,1.2,2015
593,4032,2015-10-08,other vegetables,4.6,2015
594,3979,2015-09-16,citrus fruit,6.4,2015
595,3772,2015-09-03,whole milk,12.96,2015
596,4523,2015-10-28,frankfurter,36.54,2015
597,4004,2015-04-19,coffee,2.7,2015
598,2936,2015-08-06,ham,2.72,2015
599,2394,2015-06-21,canned beer,11.4,2015
600,4616,2015-08-16,canned beer,14.25,2015
601,2362,2015-08-07,canned beer,17.1,2015
602,3593,2015-03-11,pip fruit,3.84,2015
603,4389,2015-08-27,pork,11.16,2015
604,3206,2015-11-08,soap,30.0,2015
605,4601,2015-04-01,pip fruit,8.96,2015
606,4382,2015-11-13,beef,23.12,2015
607,2718,2015-08-06,sausage,8.94,2015
608,4691,2015-12-10,frozen chicken,64.0,2015
609,3735,2015-11-28,soda,16.8,2015
610,3900,2015-12-20,tropical fruit,9.540000000000001,2015
611,4959,2015-06-30,other vegetables,23.0,2015
612,1815,2015-08-30,beef,28.900000000000002,2015
613,2454,2015-08-04,meat,20.0,2015
614,4778,2015-01-15,meat,20.0,2015
615,2289,2015-04-11,bottled water,2.52,2015
616,1734,2015-07-13,rolls/buns,6.0,2015
617,4019,2015-05-02,pastry,23.73,2015
618,4605,2015-05-28,pork,11.16,2015
619,4864,2015-11-14,pip fruit,6.4,2015
620,4205,2015-02-22,beef,34.68,2015
621,1862,2015-03-08,beef,11.56,2015
622,1846,2015-07-19,rolls/buns,2.4,2015
623,2019,2015-05-28,citrus fruit,9.600000000000001,2015
624,2042,2015-11-19,meat,40.0,2015
625,1768,2015-05-26,beverages,3.09,2015
626,3847,2015-03-26,beef,34.68,2015
627,3557,2015-07-20,ham,8.16,2015
628,3975,2015-02-27,hamburger meat,24.5,2015
629,4198,2015-03-18,beef,40.46,2015
630,2580,2015-04-09,beef,5.78,2015
631,3474,2015-08-25,root vegetables,17.94,2015
632,1678,2015-11-14,citrus fruit,4.800000000000001,2015
633,4254,2015-08-14,yogurt,16.099999999999998,2015
634,4704,2015-08-21,tropical fruit,4.7700000000000005,2015
635,3343,2015-10-05,frankfurter,36.54,2015
636,3812,2015-06-24,beef,11.56,2015
637,3093,2015-03-13,shopping bags,35.7,2015
638,2170,2015-06-18,canned beer,19.95,2015
639,4867,2015-10-29,rolls/buns,2.4,2015
640,3899,2015-03-23,other vegetables,18.4,2015
641,2941,2015-03-10,hamburger meat,19.6,2015
642,1958,2015-03-07,hamburger meat,9.8,2015
643,2760,2015-08-08,frankfurter,15.66,2015
644,4413,2015-03-08,bottled beer,30.0,2015
645,1737,2015-05-15,tropical fruit,11.13,2015
646,4202,2015-02-18,soda,4.2,2015
647,1065,2015-11-13,frankfurter,5.22,2015
648,3819,2015-06-28,chicken,8.64,2015
649,2854,2015-08-02,coffee,16.200000000000003,2015
650,4387,2015-09-16,whole milk,21.6,2015
651,4530,2015-12-04,margarine,13.559999999999999,2015
652,4191,2015-03-11,tropical fruit,9.540000000000001,2015
653,3102,2015-04-12,meat,40.0,2015
654,1946,2015-01-25,cream cheese ,7.0,2015
655,2156,2015-05-15,newspapers,3.0,2015
656,1444,2015-12-16,rolls/buns,3.5999999999999996,2015
657,1699,2015-05-14,citrus fruit,8.0,2015
658,4954,2015-04-05,whole milk,17.28,2015
659,2207,2015-08-04,frankfurter,10.44,2015
660,4826,2015-01-28,ham,2.72,2015
661,2374,2015-08-06,frankfurter,31.32,2015
662,1604,2015-08-18,sausage,22.349999999999998,2015
663,4437,2015-11-29,domestic eggs,13.26,2015
664,2319,2015-10-05,whole milk,4.32,2015
665,3018,2015-06-27,rolls/buns,8.4,2015
666,1195,2015-09-28,whole milk,12.96,2015
667,1768,2015-04-09,sausage,17.88,2015
668,3017,2015-09-28,curd,4.2,2015
669,3384,2015-11-29,bottled water,2.52,2015
670,1918,2015-01-30,beef,5.78,2015
671,2524,2015-10-17,frankfurter,10.44,2015
672,2798,2015-06-17,chicken,4.32,2015
673,2096,2015-01-25,sausage,26.82,2015
674,1489,2015-03-13,pork,2.79,2015
675,1431,2015-07-20,yogurt,9.2,2015
676,2747,2015-05-07,whole milk,4.32,2015
677,3054,2015-03-22,frankfurter,10.44,2015
678,2691,2015-09-10,beef,34.68,2015
679,1752,2015-04-19,pip fruit,8.96,2015
680,3027,2015-09-15,sausage,4.47,2015
681,4452,2015-06-17,pastry,6.78,2015
682,4129,2015-08-13,chicken,17.28,2015
683,3523,2015-09-11,root vegetables,8.97,2015
684,2128,2015-11-02,whole milk,8.64,2015
685,4867,2015-03-02,detergent,2.31,2015
686,4762,2015-10-30,rolls/buns,7.199999999999999,2015
687,1632,2015-05-29,house keeping products,120.0,2015
688,4018,2015-11-17,yogurt,11.5,2015
689,1722,2015-07-13,tropical fruit,7.95,2015
690,1438,2015-10-19,tropical fruit,9.540000000000001,2015
691,3958,2015-10-27,curd,6.300000000000001,2015
692,3292,2015-09-13,beef,23.12,2015
693,2861,2015-02-23,whole milk,21.6,2015
694,1757,2015-02-24,pork,5.58,2015
695,1509,2015-12-30,other vegetables,23.0,2015
696,2364,2015-11-05,rolls/buns,2.4,2015
697,3084,2015-10-26,frankfurter,31.32,2015
698,1850,2015-02-17,yogurt,13.799999999999999,2015
699,1949,2015-03-17,whole milk,8.64,2015
700,4740,2015-02-10,bottled water,7.5600000000000005,2015
701,1072,2015-10-23,frankfurter,15.66,2015
702,4196,2015-09-07,rolls/buns,7.199999999999999,2015
703,4814,2015-09-13,whole milk,12.96,2015
704,1514,2015-02-28,rolls/buns,7.199999999999999,2015
705,4584,2015-10-25,chicken,21.6,2015
706,2751,2015-03-02,tropical fruit,4.7700000000000005,2015
707,4155,2015-09-24,sausage,17.88,2015
708,4670,2015-11-10,sausage,22.349999999999998,2015
709,4566,2015-07-27,frankfurter,31.32,2015
710,2371,2015-08-30,UHT-milk,24.0,2015
711,3442,2015-11-14,rolls/buns,6.0,2015
712,3090,2015-09-27,canned beer,11.4,2015
713,1457,2015-09-01,yogurt,16.099999999999998,2015
714,4952,2015-08-04,whipped/sour cream,5.699999999999999,2015
715,3165,2015-11-01,rolls/buns,4.8,2015
716,2608,2015-09-19,rolls/buns,1.2,2015
717,2040,2015-07-10,beverages,3.09,2015
718,1327,2015-09-08,rolls/buns,2.4,2015
719,3363,2015-07-01,rolls/buns,7.199999999999999,2015
720,1731,2015-09-09,bottled beer,40.0,2015
721,2760,2015-02-08,citrus fruit,4.800000000000001,2015
722,3120,2015-01-14,bottled water,8.82,2015
723,1332,2015-04-30,pastry,3.39,2015
724,4530,2015-12-09,domestic eggs,11.05,2015
725,3145,2015-02-23,beef,23.12,2015
726,1099,2015-08-13,spread cheese,5.0,2015
727,3188,2015-06-12,tropical fruit,3.18,2015
728,3748,2015-10-13,packaged fruit/vegetables,9.76,2015
729,4655,2015-03-31,whole milk,8.64,2015
730,1827,2015-01-05,meat,20.0,2015
731,2485,2015-02-17,onions,5.02,2015
732,4683,2015-01-15,frankfurter,26.099999999999998,2015
733,4358,2015-06-11,beef,17.34,2015
734,1931,2015-09-10,beef,23.12,2015
735,2490,2015-12-18,sausage,22.349999999999998,2015
736,4842,2015-08-12,chicken,4.32,2015
737,4616,2015-01-01,canned beer,11.4,2015
738,2810,2015-09-22,sausage,31.29,2015
739,2785,2015-10-18,tropical fruit,9.540000000000001,2015
740,3591,2015-07-20,frankfurter,5.22,2015
741,3896,2015-10-09,sausage,17.88,2015
742,3842,2015-01-07,beef,28.900000000000002,2015
743,2648,2015-10-07,tropical fruit,3.18,2015
744,4688,2015-02-10,yogurt,2.3,2015
745,3511,2015-08-26,frankfurter,26.099999999999998,2015
746,3084,2015-04-09,bottled beer,50.0,2015
747,3810,2015-07-05,grapes,4.88,2015
748,4348,2015-02-26,beverages,4.12,2015
749,3584,2015-10-03,curd,14.700000000000001,2015
750,2620,2015-11-06,ice cream,9.5,2015
751,2716,2015-01-18,sausage,26.82,2015
752,3797,2015-10-08,other vegetables,27.599999999999998,2015
753,2976,2015-02-06,dessert,8.76,2015
754,2762,2015-07-11,decalcifier,15.959999999999999,2015
755,3752,2015-04-25,canned beer,17.1,2015
756,1659,2015-11-30,coffee,16.200000000000003,2015
757,4109,2015-08-02,berries,27.64,2015
758,1542,2015-07-08,pork,8.370000000000001,2015
759,2068,2015-07-06,frankfurter,15.66,2015
760,4509,2015-06-14,pork,19.53,2015
761,4646,2015-06-14,frankfurter,10.44,2015
762,2122,2015-07-04,frozen dessert,9.4,2015
763,2730,2015-06-15,chicken,4.32,2015
764,1800,2015-07-31,vinegar,1.82,2015
765,1456,2015-09-18,rolls/buns,2.4,2015
766,1138,2015-02-09,whole milk,21.6,2015
767,4104,2015-12-06,pork,13.95,2015
768,4985,2015-02-28,rolls/buns,6.0,2015
769,3181,2015-12-13,grapes,14.64,2015
770,3178,2015-10-21,frankfurter,26.099999999999998,2015
771,1688,2015-10-11,finished products,15.99,2015
772,1488,2015-11-28,onions,2.51,2015
773,4975,2015-08-05,tropical fruit,6.36,2015
774,4697,2015-09-01,other vegetables,23.0,2015
775,4742,2015-11-01,ham,5.44,2015
776,2640,2015-04-22,other vegetables,9.2,2015
777,2548,2015-12-25,curd,12.600000000000001,2015
778,2825,2015-12-29,sausage,8.94,2015
779,2592,2015-04-07,canned beer,2.85,2015
780,3622,2015-12-28,ham,10.88,2015
781,4852,2015-08-21,packaged fruit/vegetables,17.08,2015
782,1839,2015-03-09,meat,20.0,2015
783,2413,2015-04-04,whole milk,21.6,2015
784,2982,2015-06-14,canned beer,14.25,2015
785,1981,2015-10-31,chicken,8.64,2015
786,4440,2015-09-21,rolls/buns,4.8,2015
787,3497,2015-11-24,pet care,50.0,2015
788,3668,2015-12-18,root vegetables,17.94,2015
789,4460,2015-05-28,pastry,16.95,2015
790,1335,2015-01-16,frankfurter,31.32,2015
791,4303,2015-07-12,chicken,17.28,2015
792,3508,2015-02-28,frozen dessert,23.5,2015
793,1959,2015-03-19,citrus fruit,9.600000000000001,2015
794,3856,2015-06-03,sausage,13.41,2015
795,3141,2015-07-29,root vegetables,17.94,2015
796,4640,2015-09-25,root vegetables,11.96,2015
797,4851,2015-05-25,bottled beer,50.0,2015
798,3306,2015-09-22,frankfurter,15.66,2015
799,2193,2015-08-04,root vegetables,14.950000000000001,2015
800,1156,2015-09-13,berries,13.82,2015
801,4596,2015-08-04,hamburger meat,14.700000000000001,2015
802,1245,2015-08-10,tropical fruit,7.95,2015
803,1515,2015-05-07,frankfurter,36.54,2015
804,2564,2015-07-14,frankfurter,31.32,2015
805,4527,2015-10-18,soda,4.2,2015
806,2487,2015-09-07,ice cream,9.5,2015
807,3420,2015-02-27,beef,17.34,2015
808,4442,2015-11-28,whole milk,12.96,2015
809,3164,2015-04-30,pork,5.58,2015
810,3601,2015-01-04,whole milk,21.6,2015
811,3176,2015-05-25,bottled beer,20.0,2015
812,2568,2015-07-22,pork,11.16,2015
813,1856,2015-10-26,root vegetables,14.950000000000001,2015
814,3859,2015-09-30,canned beer,19.95,2015
815,1668,2015-08-21,citrus fruit,9.600000000000001,2015
816,4499,2015-08-23,pip fruit,5.12,2015
817,1753,2015-08-21,root vegetables,20.93,2015
818,3829,2015-06-25,tropical fruit,11.13,2015
819,4825,2015-08-01,beef,40.46,2015
820,3694,2015-10-11,chicken,17.28,2015
821,4147,2015-02-01,citrus fruit,11.200000000000001,2015
822,2196,2015-09-10,meat,40.0,2015
823,2229,2015-05-22,cream cheese ,3.0,2015
824,4724,2015-03-09,citrus fruit,4.800000000000001,2015
825,3066,2015-11-10,specialty bar,37.0,2015
826,1120,2015-08-06,meat,40.0,2015
827,4769,2015-08-22,citrus fruit,4.800000000000001,2015
828,4711,2015-09-17,frankfurter,26.099999999999998,2015
829,2391,2015-06-22,citrus fruit,6.4,2015
830,1216,2015-04-03,turkey,40.0,2015
831,3154,2015-05-14,citrus fruit,4.800000000000001,2015
832,3911,2015-07-30,sausage,8.94,2015
833,3111,2015-10-15,newspapers,3.0,2015
834,1385,2015-11-26,whole milk,25.92,2015
835,1158,2015-03-21,yogurt,2.3,2015
836,2733,2015-07-22,yogurt,11.5,2015
837,4999,2015-12-26,bottled water,8.82,2015
838,2882,2015-12-06,berries,13.82,2015
839,2590,2015-06-25,packaged fruit/vegetables,7.32,2015
840,4249,2015-04-08,frankfurter,15.66,2015
841,3012,2015-03-05,nuts/prunes,7.5,2015
842,1533,2015-07-11,citrus fruit,9.600000000000001,2015
843,1667,2015-12-01,beef,34.68,2015
844,4323,2015-05-13,whole milk,25.92,2015
845,2087,2015-02-22,other vegetables,18.4,2015
846,1853,2015-05-31,beef,28.900000000000002,2015
847,2157,2015-10-29,fish,11.35,2015
848,1136,2015-10-29,other vegetables,13.799999999999999,2015
849,2049,2015-07-10,tropical fruit,11.13,2015
850,3122,2015-02-05,coffee,16.200000000000003,2015
851,2245,2015-05-15,sausage,26.82,2015
852,4746,2015-10-18,meat,40.0,2015
853,4224,2015-02-24,chicken,30.240000000000002,2015
854,4219,2015-03-19,berries,48.370000000000005,2015
855,2641,2015-01-01,frozen meals,24.0,2015
856,3173,2015-07-25,whipped/sour cream,1.9,2015
857,2191,2015-10-19,beef,34.68,2015
858,4212,2015-07-04,chicken,17.28,2015
859,1902,2015-01-12,chicken,30.240000000000002,2015
860,1347,2015-03-27,beef,28.900000000000002,2015
861,1578,2015-06-23,packaged fruit/vegetables,14.64,2015
862,1264,2015-11-23,sugar,11.200000000000001,2015
863,4632,2015-09-30,frankfurter,5.22,2015
864,3452,2015-01-11,berries,27.64,2015
865,4822,2015-10-02,bottled water,2.52,2015
866,3987,2015-06-18,sausage,13.41,2015
867,1672,2015-07-10,whole milk,25.92,2015
868,4864,2015-01-12,ice cream,9.5,2015
869,3368,2015-09-03,frankfurter,26.099999999999998,2015
870,1283,2015-09-22,root vegetables,20.93,2015
871,4428,2015-06-28,sausage,4.47,2015
872,2577,2015-10-25,sausage,13.41,2015
873,1973,2015-10-24,beef,17.34,2015
874,3284,2015-01-23,fruit/vegetable juice,15.469999999999999,2015
875,1905,2015-05-19,sugar,3.2,2015
876,2226,2015-09-03,berries,41.46,2015
877,1932,2015-04-09,yogurt,11.5,2015
878,4506,2015-11-08,pork,11.16,2015
879,1843,2015-11-27,bottled beer,60.0,2015
880,3973,2015-07-27,curd,2.1,2015
881,1651,2015-07-28,beef,17.34,2015
882,3997,2015-12-10,pork,11.16,2015
883,4796,2015-08-25,white bread,9.0,2015
884,1245,2015-09-24,grapes,14.64,2015
885,3579,2015-08-17,potato products,0.95,2015
886,4387,2015-10-02,root vegetables,2.99,2015
887,2496,2015-06-29,chicken,21.6,2015
888,3590,2015-03-28,chicken,8.64,2015
889,2890,2015-04-26,fish,13.620000000000001,2015
890,1401,2015-01-27,canned beer,2.85,2015
891,3297,2015-05-21,other vegetables,18.4,2015
892,2867,2015-12-23,chicken,30.240000000000002,2015
893,1365,2015-05-20,other vegetables,13.799999999999999,2015
894,2355,2015-07-24,tropical fruit,9.540000000000001,2015
895,1170,2015-03-19,whole milk,21.6,2015
896,3554,2015-03-21,beef,34.68,2015
897,4171,2015-01-26,sausage,13.41,2015
898,3963,2015-09-17,whole milk,8.64,2015
899,3076,2015-08-12,rolls/buns,3.5999999999999996,2015
900,1629,2015-05-17,citrus fruit,4.800000000000001,2015
901,1366,2015-05-30,whole milk,17.28,2015
902,3677,2015-07-29,pastry,23.73,2015
903,2844,2015-05-21,tropical fruit,6.36,2015
904,4509,2015-09-28,sliced cheese,21.36,2015
905,3245,2015-11-05,soda,29.400000000000002,2015
906,2294,2015-06-22,ham,8.16,2015
907,1234,2015-11-20,salty snack,3.0,2015
908,3001,2015-12-24,whole milk,12.96,2015
909,3587,2015-05-08,root vegetables,14.950000000000001,2015
910,2700,2015-01-22,soda,4.2,2015
911,3838,2015-12-14,curd,6.300000000000001,2015
912,4045,2015-12-22,bottled water,8.82,2015
913,1858,2015-04-25,packaged fruit/vegetables,9.76,2015
914,2280,2015-11-01,tropical fruit,6.36,2015
915,2454,2015-06-04,ham,19.040000000000003,2015
916,4437,2015-09-10,pork,19.53,2015
917,1685,2015-03-30,beverages,6.18,2015
918,2349,2015-02-26,sausage,8.94,2015
919,1463,2015-12-24,sausage,26.82,2015
920,3470,2015-02-19,root vegetables,20.93,2015
921,4914,2015-11-29,whole milk,4.32,2015
922,2448,2015-08-31,frankfurter,15.66,2015
923,3387,2015-10-05,soda,8.4,2015
924,3167,2015-04-11,soda,16.8,2015
925,3175,2015-03-17,frankfurter,36.54,2015
926,2678,2015-09-21,berries,34.55,2015
927,4627,2015-12-18,canned beer,2.85,2015
928,1773,2015-10-17,frankfurter,36.54,2015
929,3100,2015-05-23,frankfurter,15.66,2015
930,3232,2015-05-29,berries,27.64,2015
931,3673,2015-12-08,frankfurter,36.54,2015
932,4068,2015-11-19,newspapers,6.0,2015
933,2340,2015-07-10,frozen fish,8.4,2015
934,1930,2015-01-03,tropical fruit,11.13,2015
935,3526,2015-02-06,beef,34.68,2015
936,1617,2015-10-02,rolls/buns,7.199999999999999,2015
937,1028,2015-11-07,specialty chocolate,9.0,2015
938,4440,2015-01-12,sparkling wine,55.8,2015
939,3554,2015-07-23,citrus fruit,11.200000000000001,2015
940,1632,2015-12-15,onions,15.059999999999999,2015
941,1429,2015-07-02,whole milk,4.32,2015
942,1225,2015-05-20,photo/film,68.76,2015
943,2509,2015-07-15,hamburger meat,24.5,2015
944,4945,2015-02-08,other vegetables,23.0,2015
945,4342,2015-03-18,whole milk,25.92,2015
946,1832,2015-09-28,pork,11.16,2015
947,1518,2015-06-21,tropical fruit,3.18,2015
948,1512,2015-09-20,chicken,12.96,2015
949,4818,2015-03-20,other vegetables,18.4,2015
950,4686,2015-08-19,sausage,31.29,2015
951,4986,2015-01-02,whole milk,21.6,2015
952,2755,2015-06-02,rolls/buns,4.8,2015
953,4532,2015-11-29,hygiene articles,40.0,2015
954,2070,2015-08-16,ice cream,4.75,2015
955,1894,2015-09-05,curd,4.2,2015
956,3473,2015-01-25,whole milk,25.92,2015
957,2140,2015-09-28,onions,17.57,2015
958,3286,2015-12-23,finished products,31.98,2015
959,4729,2015-08-04,salt,13.200000000000001,2015
960,3204,2015-02-20,tropical fruit,3.18,2015
961,1574,2015-04-18,other vegetables,32.199999999999996,2015
962,3361,2015-07-22,chocolate,20.36,2015
963,1776,2015-02-25,ice cream,28.5,2015
964,2009,2015-11-10,tropical fruit,6.36,2015
965,3479,2015-03-24,frankfurter,5.22,2015
966,2394,2015-11-22,butter,9.540000000000001,2015
967,1337,2015-12-25,other vegetables,27.599999999999998,2015
968,3574,2015-06-13,tropical fruit,11.13,2015
969,1727,2015-07-18,citrus fruit,4.800000000000001,2015
970,1016,2015-05-10,UHT-milk,48.0,2015
971,4326,2015-01-21,beef,5.78,2015
972,2212,2015-09-22,curd,8.4,2015
973,1990,2015-01-08,citrus fruit,1.6,2015
974,3836,2015-06-12,yogurt,2.3,2015
975,4560,2015-01-07,bottled beer,30.0,2015
976,1119,2015-04-02,grapes,12.2,2015
977,1379,2015-05-18,pork,5.58,2015
978,1658,2015-03-09,sausage,4.47,2015
979,2948,2015-06-16,frankfurter,10.44,2015
980,1273,2015-04-05,artif. sweetener,6.4,2015
981,1155,2015-12-27,frankfurter,36.54,2015
982,1672,2015-05-02,pip fruit,8.96,2015
983,3841,2015-02-04,frankfurter,20.88,2015
984,1683,2015-08-20,whole milk,12.96,2015
985,1774,2015-07-08,domestic eggs,6.63,2015
986,4441,2015-06-17,packaged fruit/vegetables,4.88,2015
987,1929,2015-02-05,chicken,30.240000000000002,2015
988,1273,2015-01-31,pork,2.79,2015
989,2920,2015-11-10,citrus fruit,11.200000000000001,2015
990,2467,2015-04-18,light bulbs,13.5,2015
991,2678,2015-11-28,cream cheese ,5.0,2015
992,3423,2015-02-06,sausage,17.88,2015
993,4223,2015-07-19,citrus fruit,11.200000000000001,2015
994,2846,2015-09-23,other vegetables,32.199999999999996,2015
995,4103,2015-07-26,chicken,4.32,2015
996,4789,2015-02-05,ice cream,33.25,2015
997,4916,2015-02-26,pork,11.16,2015
998,2518,2015-03-05,pork,11.16,2015
999,2622,2015-07-03,onions,15.059999999999999,2015
1000,4321,2015-01-29,tropical fruit,9.540000000000001,2015
1001,2050,2015-06-28,whipped/sour cream,11.399999999999999,2015
1002,2146,2015-06-20,berries,48.370000000000005,2015
